id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,
592350,ja,My Hero Academia: Heroes Rising,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation â€¦ until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",364.559,43819,My Hero Academia: Heroes Rising,8.5,647,
596650,hi,Chhichhore,Following a group of friends from university as they progress into middle-age life and go their own separate ways.,5.326,43713,Chhichhore,7.8,61,
519010,es,Pain and Glory,"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.",15.411,43546,Pain and Glory,7.5,1231,
564701,ml,Lucifer,"In God's own country, the supreme leader of the ruling party dies, leaving a huge vacuum, not only in the electoral and leadership sphere of the party but also that of the state. In the inevitable succession squabble and the power struggle that ensues, the thin line that separates good and bad becomes irrecoverably blurred and out of this seemingly endless mayhem, emerge forces that are hitherto unheard of.",6.029,43552,Lucifer,7.4,37,
571891,ja,PokÃ©mon: Mewtwo Strikes Back - Evolution,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created PokÃ©mon who wants to do battle.",26.271,43658,PokÃ©mon: Mewtwo Strikes Back - Evolution,6.8,293,
458253,en,Missing Link,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",50.319,43559,Missing Link,7.1,545,
524247,en,The Intruder,A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.,29.107,43588,The Intruder,6.2,318,
512196,en,Happy Death Day 2U,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",25.694,43509,Happy Death Day 2U,6.3,2332,
581528,ko,"The Gangster, the Cop, the Devil","After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as ""K"".",15.9,43600,"The Gangster, the Cop, the Devil",7.3,280,
505600,en,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",35.628,43609,Booksmart,7.1,1643,
513045,en,Stuber,"After crashing his car, a cop who's recovering from eye surgery recruits an Uber driver to help him catch a heroin dealer. The mismatched pair soon find themselves in for a wild day of stakeouts and shootouts as they encounter the city's seedy side.",35.6,43657,Stuber,6.8,861,
578189,en,Black and Blue,"A fast-paced action thriller about a rookie cop who inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",189.485,43763,Black and Blue,6.7,467,
523172,en,Late Night,"A legendary late-night talk show host's world is turned upside down when she hires her only female staff writer. Originally intended to smooth over diversity concerns, her decision has unexpectedly hilarious consequences as the two women separated by culture and generation are united by their love of a biting punchline.",16.212,43490,Late Night,6.5,505,
565310,en,The Farewell,A headstrong Chinese-American woman returns to China when her beloved grandmother is given a terminal diagnosis. Billi struggles with her family's decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.,19.486,43658,The Farewell,7.5,900,
486131,en,Shaft,"JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friendâ€™s untimely death, he needs an education only his dad can provide. Absent throughout JJâ€™s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlemâ€™s heroin-infested underbelly.",54.176,43630,Shaft,6.6,1140,
532671,en,The Prodigy,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,17.329,43502,The Prodigy,6.2,698,
390634,ja,Fate/stay night: Heaven's Feel  II. Lost Butterfly,"The Fifth Holy Grail War continues, and the ensuing chaos results in higher stakes for all participants. ShirÅ Emiya continues to participate in the war, aspiring to be a hero of justice who saves everyone. He sets out in search of the truth behind a mysterious dark shadow and its murder spree, determined to defeat it.
 Meanwhile, Shinji MatÅ sets his own plans into motion, threatening ShirÅ through his sister Sakura MatÅ. Shirou and Rin TÅsaka battle Shinji, hoping to relieve Sakura from the abuses of her brother. But the ugly truth of the MatÅ siblings begins to surface, and many dark secrets are exposed.",14.717,43477,Fate/stay night: Heaven's Feel  II. Lost Butterfly,6.5,129,
637920,tr,Miracle in Cell No. 7,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",50.655,43748,Miracle in Cell No. 7,8.3,3512,
399121,fr,An Officer and a Spy,"In 1894, French Captain Alfred Dreyfus is wrongfully convicted of treason and sentenced to life imprisonment at Devil's Island.",16.702,43738,An Officer and a Spy,7.1,925,
551808,en,Black Christmas,"Hawthorne College is winding down for the holidays, yet one by one, sorority girls are being picked off. Riley Stone, a girl dealing with her own trauma, begins to notice and tries to save her friends before they too are picked off.",13.212,43810,Black Christmas,4.8,312,
504562,en,Motherless Brooklyn,"New York City, 1957. Lionel Essrog, a private detective living with Tourette syndrome, tries to solve the murder of his mentor and best friend, armed only with vague clues and the strength of his obsessive mind.",87.419,43769,Motherless Brooklyn,6.8,846,
503919,en,The Lighthouse,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,26.793,43756,The Lighthouse,7.5,2474,
508763,en,A Dog's Way Home,"The adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",33.632,43475,A Dog's Way Home,7.1,665,
526050,en,Little,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",29.241,43559,Little,6.6,388,
413518,it,Pinocchio,"In this live-action adaptation of the beloved fairytale, old woodcarver Geppetto fashions a wooden puppet, Pinocchio, who magically comes to life. Pinocchio longs for adventure and is easily led astray, encountering magical beasts, fantastical spectacles, while making friends and foes along his journey. However, his dream is to become a real boy, which can only come true if he finally changes his ways.",64.84,43818,Pinocchio,6.7,934,
416144,en,Hotel Mumbai,"Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.",54.905,43538,Hotel Mumbai,7.6,948,
593961,tl,"Hello, Love, Goodbye","A love story of Joy and Ethan, Filipino workers based in Hong Kong. Ethan, a bartender, is keen on romantically pursuing Joy, a domestic helper who is wholly dedicated to providing for her family.",6.946,43677,"Hello, Love, Goodbye",5.4,60,
587272,es,Father There Is Only One,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",8.907,43679,Father There Is Only One,7.1,209,
